1;2010-10-31 15:15:00;16474;16587
1;2010-10-31 15:15:00;16479;16588
1;2010-10-31 15:15:00;16480;16586
1;2010-10-31 15:15:00;16480;16592
1;2010-10-31 15:15:00;16480;16596
1;2010-10-31 15:15:00;16492;16591
1;2010-10-31 15:15:00;16494;16585
1;2010-10-31 15:15:00;16498;16589
1;2010-10-31 15:15:00;16499;16589
1;2010-10-31 15:15:00;16510;16589
1;2010-10-31 15:15:00;16513;16597
1;2010-10-31 15:15:00;16513;16598
1;2010-10-31 15:15:00;16513;16599
1;2010-10-31 15:15:00;16513;16600
1;2010-10-31 15:15:00;16515;16582
1;2010-10-31 15:15:00;16515;16583
1;2010-10-31 15:15:00;16516;16602
1;2010-10-31 15:15:00;16522;16593
1;2010-10-31 15:15:00;16522;16595
1;2010-10-31 15:15:00;16522;16603
1;2010-10-31 15:15:00;16522;16604
1;2010-10-31 15:15:00;16544;16590
1;2010-10-31 15:15:00;16547;16601
1;2010-10-31 15:16:00;16479;16619
1;2010-10-31 15:16:00;16480;16607
1;2010-10-31 15:16:00;16480;16610
1;2010-10-31 15:16:00;16480;16612
1;2010-10-31 15:16:00;16480;16626
1;2010-10-31 15:16:00;16513;16608
1;2010-10-31 15:16:00;16513;16611
1;2010-10-31 15:16:00;16513;16614
1;2010-10-31 15:16:00;16513;16615
1;2010-10-31 15:16:00;16513;16617
1;2010-10-31 15:16:00;16513;16623
1;2010-10-31 15:16:00;16513;16627
1;2010-10-31 15:16:00;16513;16629
1;2010-10-31 15:16:00;16513;16630
1;2010-10-31 15:16:00;16522;16605
1;2010-10-31 15:16:00;16522;16609
1;2010-10-31 15:16:00;16522;16621
1;2010-10-31 15:16:00;16522;16622
1;2010-10-31 15:16:00;16522;16624
1;2010-10-31 15:16:00;16522;16625
1;2010-10-31 15:16:00;16544;16616
1;2010-10-31 15:16:00;16544;16620
1;2010-10-31 15:16:00;16544;16628
1;2010-10-31 15:16:00;16544;16631
1;2010-10-31 15:16:00;16547;16606
1;2010-10-31 15:16:00;16547;16613
1;2010-10-31 15:16:00;16547;16616
1;2010-10-31 15:16:00;16547;16618
1;2010-10-31 15:17:00;16480;16645
1;2010-10-31 15:17:00;16513;16632
1;2010-10-31 15:17:00;16513;16634
1;2010-10-31 15:17:00;16513;16635
1;2010-10-31 15:17:00;16513;16637
1;2010-10-31 15:17:00;16515;16633
1;2010-10-31 15:17:00;16515;16636
1;2010-10-31 15:17:00;16515;16639
1;2010-10-31 15:17:00;16515;16643
1;2010-10-31 15:17:00;16522;16641
1;2010-10-31 15:17:00;16522;16644
1;2010-10-31 15:17:00;16526;16642
1;2010-10-31 15:17:00;16579;16638
1;2010-10-31 15:17:00;16579;16640
1;2010-10-31 15:17:00;16582;16646
1;2010-10-31 15:18:00;16465;16655
1;2010-10-31 15:18:00;16480;16648
1;2010-10-31 15:18:00;16522;16647
1;2010-10-31 15:18:00;16522;16649
1;2010-10-31 15:18:00;16522;16650
1;2010-10-31 15:18:00;16522;16651
1;2010-10-31 15:18:00;16522;16656
1;2010-10-31 15:18:00;16538;16653
1;2010-10-31 15:18:00;16579;16652
1;2010-10-31 15:18:00;16582;16654
1;2010-10-31 15:19:00;16456;16660
